learn_method,level_learned_at,move_id,pokemon_id
tutor,0,207,368
machine,0,213,368
tutor,0,214,368
machine,0,216,368
machine,0,218,368
machine,0,219,368
level-up,43,226,368
machine,0,237,368
machine,0,240,368
machine,0,244,368
machine,0,247,368
level-up,1,250,368
machine,0,258,368
machine,0,263,368
machine,0,290,368
machine,0,291,368
tutor,0,324,368
level-up,1,334,368
tutor,0,340,368
level-up,5,346,368
level-up,22,352,368
machine,0,362,368
machine,0,363,368
level-up,24,392,368
level-up,46,401,368
machine,0,416,368
level-up,28,445,368
level-up,45,489,368
machine,0,496,368
machine,0,503,368
level-up,1,504,368
level-up,11,577,368
machine,0,590,368
machine,0,611,368
tutor,0,29,369
level-up,1,33,369
tutor,0,34,369
level-up,29,36,369
level-up,57,38,369
level-up,8,55,369
level-up,64,56,369
machine,0,57,369
machine,0,58,369
machine,0,59,369
machine,0,63,369
machine,0,89,369
machine,0,92,369
tutor,0,102,369
machine,0,104,369
level-up,1,106,369
machine,0,127,369
egg,0,130,369
egg,0,133,369
level-up,50,156,369
egg,0,157,369
tutor,0,164,369
tutor,0,173,369
level-up,1,175,369
machine,0,182,369
tutor,0,189,369
tutor,0,196,369
machine,0,201,369
tutor,0,203,369
tutor,0,207,369
machine,0,213,369
egg,0,214,369
machine,0,216,369
machine,0,218,369
machine,0,219,369
egg,0,222,369
machine,0,237,369
machine,0,240,369
tutor,0,244,369
level-up,43,246,369
machine,0,249,369
machine,0,250,369
machine,0,258,369
machine,0,263,369
level-up,22,281,369
machine,0,290,369
machine,0,291,369
level-up,36,300,369
level-up,15,317,369
egg,0,330,369
machine,0,334,369
tutor,0,340,369
egg,0,341,369
egg,0,346,369
machine,0,347,369
machine,0,350,369
machine,0,352,369
machine,0,362,369
machine,0,363,369
machine,0,397,369
egg,0,401,369
tutor,0,414,369
machine,0,416,369
egg,0,428,369
machine,0,444,369
machine,0,445,369
machine,0,446,369
level-up,78,457,369
machine,0,479,369
machine,0,496,369
machine,0,503,369
machine,0,523,369
machine,0,590,369
tutor,0,707,369
machine,0,710,369
machine,0,776,369
tutor,0,799,369
tutor,0,800,369
level-up,1,33,370
level-up,24,36,370
tutor,0,38,370
egg,0,48,370
level-up,12,55,370
level-up,40,56,370
machine,0,57,370
machine,0,58,370
machine,0,59,370
machine,0,92,370
level-up,16,97,370
tutor,0,102,370
machine,0,104,370
machine,0,127,370
tutor,0,129,370
egg,0,150,370
machine,0,156,370
tutor,0,164,370
tutor,0,173,370
level-up,40,175,370
machine,0,182,370
level-up,36,186,370
tutor,0,196,370
tutor,0,203,370
level-up,4,204,370
tutor,0,207,370
level-up,28,213,370
tutor,0,214,370
machine,0,216,370
machine,0,218,370
level-up,48,219,370
machine,0,237,370
machine,0,240,370
tutor,0,244,370
machine,0,250,370
machine,0,258,370
machine,0,263,370
level-up,13,273,370
machine,0,283,370
machine,0,290,370
machine,0,291,370
egg,0,300,370
tutor,0,340,370
egg,0,346,370
machine,0,352,370
machine,0,362,370
machine,0,363,370
level-up,17,381,370
level-up,37,392,370
level-up,40,445,370
egg,0,453,370
level-up,42,487,370
egg,0,494,370
machine,0,496,370
machine,0,503,370
egg,0,505,370
level-up,22,531,370
level-up,9,577,370
machine,0,590,370
level-up,37,608,370
tutor,0,710,370
level-up,13,715,370
machine,0,799,370
machine,0,812,370
machine,0,851,370
machine,0,883,370
machine,0,15,371
level-up,17,29,371
tutor,0,34,371
machine,0,36,371
egg,0,37,371
level-up,53,38,371
level-up,9,43,371
level-up,5,44,371
machine,0,46,371
level-up,25,52,371
machine,0,53,371
egg,0,56,371
machine,0,70,371
egg,0,82,371
machine,0,83,371
machine,0,92,371
level-up,1,99,371
tutor,0,102,371
machine,0,104,371
egg,0,111,371
level-up,21,116,371
machine,0,126,371
machine,0,156,371
tutor,0,157,371
tutor,0,164,371
tutor,0,173,371
machine,0,182,371
level-up,37,184,371
tutor,0,189,371
tutor,0,200,371
tutor,0,203,371
tutor,0,207,371
tutor,0,210,371
machine,0,213,371
tutor,0,214,371
machine,0,216,371
machine,0,218,371
level-up,33,225,371
machine,0,237,371
egg,0,239,371
machine,0,240,371
machine,0,241,371
level-up,41,242,371
machine,0,249,371
machine,0,263,371
machine,0,270,371
machine,0,280,371
machine,0,290,371
tutor,0,304,371
machine,0,317,371
machine,0,332,371
machine,0,334,371
level-up,49,337,371
egg,0,349,371
machine,0,363,371
machine,0,406,371
egg,0,407,371
egg,0,421,371
machine,0,422,371
egg,0,424,371
level-up,35,428,371
tutor,0,434,371
machine,0,442,371
machine,0,445,371
machine,0,468,371
machine,0,496,371
machine,0,510,371
machine,0,525,371
machine,0,590,371
machine,0,851,371
machine,0,913,371
machine,0,15,372
level-up,1,29,372
tutor,0,34,372
machine,0,36,372
level-up,78,38,372
level-up,1,43,372
level-up,1,44,372
machine,0,46,372
level-up,25,52,372
machine,0,53,372
machine,0,56,372
machine,0,70,372
machine,0,83,372
machine,0,92,372
level-up,1,99,372
tutor,0,102,372
machine,0,104,372
tutor,0,111,372
level-up,21,116,372
machine,0,126,372
machine,0,156,372
tutor,0,157,372
tutor,0,164,372
tutor,0,173,372
level-up,30,182,372
level-up,47,184,372
tutor,0,189,372
tutor,0,200,372
tutor,0,203,372
tutor,0,205,372
tutor,0,207,372
tutor,0,210,372
machine,0,213,372
tutor,0,214,372
machine,0,216,372
machine,0,218,372
level-up,38,225,372
machine,0,237,372
tutor,0,239,372
machine,0,240,372
machine,0,241,372
level-up,56,242,372
machine,0,249,372
machine,0,263,372
machine,0,270,372
machine,0,280,372
machine,0,290,372
tutor,0,304,372
machine,0,317,372
machine,0,332,372
tutor,0,334,372
level-up,69,337,372
machine,0,349,372
machine,0,363,372
machine,0,406,372
machine,0,421,372
machine,0,422,372
machine,0,424,372
level-up,37,428,372
tutor,0,434,372
machine,0,442,372
machine,0,445,372
machine,0,468,372
machine,0,496,372
machine,0,510,372
machine,0,525,372
machine,0,590,372
machine,0,851,372
machine,0,913,372
machine,0,915,372
machine,0,15,373
level-up,50,19,373
level-up,1,29,373
tutor,0,34,373
machine,0,36,373
level-up,93,38,373
level-up,1,43,373
level-up,1,44,373
machine,0,46,373
level-up,25,52,373
machine,0,53,373
machine,0,56,373
machine,0,63,373
machine,0,70,373
machine,0,83,373
machine,0,89,373
machine,0,92,373
level-up,1,99,373
tutor,0,102,373
machine,0,104,373
tutor,0,111,373
level-up,21,116,373
machine,0,126,373
tutor,0,129,373
machine,0,156,373
tutor,0,157,373
tutor,0,164,373
tutor,0,173,373
level-up,30,182,373
level-up,47,184,373
tutor,0,189,373
tutor,0,200,373
tutor,0,203,373
tutor,0,205,373
tutor,0,207,373
tutor,0,210,373
machine,0,211,373
machine,0,213,373
tutor,0,214,373
machine,0,216,373
machine,0,218,373
level-up,38,225,373
machine,0,231,373
machine,0,237,373
tutor,0,239,373
machine,0,240,373
machine,0,241,373
level-up,61,242,373
machine,0,249,373
tutor,0,257,373
machine,0,263,373
machine,0,270,373
machine,0,280,373
machine,0,290,373
tutor,0,304,373
tutor,0,314,373
machine,0,317,373
machine,0,332,373
machine,0,334,373
level-up,79,337,373
machine,0,349,373
machine,0,355,373
machine,0,363,373
tutor,0,366,373
tutor,0,401,373
machine,0,403,373
machine,0,406,373
machine,0,416,373
machine,0,421,373
level-up,1,422,373
level-up,1,424,373
level-up,37,428,373
machine,0,432,373
tutor,0,434,373
machine,0,442,373
machine,0,444,373
machine,0,445,373
tutor,0,466,373
machine,0,468,373
machine,0,496,373
machine,0,510,373
machine,0,523,373
level-up,80,525,373
machine,0,542,373
machine,0,590,373
tutor,0,673,373
machine,0,693,373
machine,0,706,373
machine,0,784,373
tutor,0,814,373
machine,0,851,373
machine,0,913,373
machine,0,915,373
tutor,0,29,374
level-up,1,33,374
level-up,1,36,374
tutor,0,334,374
tutor,0,428,374
tutor,0,442,374
tutor,0,796,374
machine,0,851,374
tutor,0,8,375
tutor,0,9,375
machine,0,15,375
tutor,0,29,375
level-up,1,33,375
tutor,0,34,375
level-up,1,36,375
tutor,0,38,375
level-up,62,63,375
machine,0,70,375
machine,0,89,375
machine,0,92,375
level-up,20,93,375
level-up,38,94,375
level-up,56,97,375
tutor,0,102,375
machine,0,104,375
tutor,0,111,375
machine,0,113,375
machine,0,115,375
tutor,0,120,375
tutor,0,129,375
machine,0,148,375
tutor,0,153,375
machine,0,156,375
tutor,0,157,375
tutor,0,164,375
tutor,0,173,375
machine,0,182,375
level-up,26,184,375
machine,0,188,375
tutor,0,189,375
tutor,0,196,375
machine,0,201,375
tutor,0,203,375
tutor,0,205,375
tutor,0,207,375
tutor,0,210,375
tutor,0,214,375
machine,0,216,375
machine,0,218,375
tutor,0,223,375
level-up,32,228,375
level-up,20,232,375
machine,0,237,375
machine,0,240,375
machine,0,241,375
tutor,0,244,375
machine,0,247,375
machine,0,248,375
machine,0,249,375
machine,0,263,375
machine,0,264,375
tutor,0,271,375
machine,0,280,375
machine,0,290,375
level-up,50,309,375
machine,0,317,375
machine,0,322,375
tutor,0,324,375
machine,0,332,375
level-up,44,334,375
tutor,0,356,375
level-up,26,357,375
machine,0,360,375
machine,0,363,375
level-up,1,393,375
machine,0,397,375
machine,0,416,375
level-up,32,418,375
machine,0,427,375
level-up,52,428,375
machine,0,430,375
tutor,0,442,375
machine,0,446,375
machine,0,447,375
machine,0,468,375
machine,0,473,375
machine,0,477,375
machine,0,484,375
machine,0,496,375
tutor,0,502,375
machine,0,523,375
machine,0,590,375
machine,0,612,375
tutor,0,796,375
tutor,0,797,375
tutor,0,798,375
tutor,0,800,375
machine,0,851,375
machine,0,885,375
machine,0,912,375
machine,0,917,375
tutor,0,8,376
tutor,0,9,376
machine,0,15,376
tutor,0,29,376
level-up,1,33,376
tutor,0,34,376
level-up,1,36,376
tutor,0,38,376
level-up,77,63,376
machine,0,70,376
machine,0,89,376
machine,0,92,376
level-up,1,93,376
level-up,38,94,376
level-up,66,97,376
tutor,0,102,376
machine,0,104,376
tutor,0,111,376
machine,0,113,376
machine,0,115,376
tutor,0,120,376
tutor,0,129,376
machine,0,148,376
tutor,0,153,376
machine,0,156,376
tutor,0,157,376
tutor,0,164,376
tutor,0,173,376
machine,0,182,376
level-up,1,184,376
machine,0,188,376
tutor,0,189,376
tutor,0,196,376
machine,0,201,376
tutor,0,203,376
tutor,0,205,376
tutor,0,207,376
tutor,0,210,376
tutor,0,214,376
machine,0,216,376
machine,0,218,376
tutor,0,223,376
level-up,32,228,376
level-up,1,232,376
machine,0,237,376
machine,0,240,376
machine,0,241,376
tutor,0,244,376
machine,0,247,376
machine,0,248,376
machine,0,249,376
machine,0,263,376
machine,0,264,376
tutor,0,271,376
machine,0,280,376
machine,0,282,376
machine,0,290,376
level-up,55,309,376
machine,0,317,376
machine,0,322,376
tutor,0,324,376
machine,0,332,376
level-up,44,334,376
tutor,0,335,376
tutor,0,356,376
level-up,26,357,376
level-up,45,359,376
machine,0,360,376
machine,0,363,376
level-up,1,393,376
machine,0,397,376
machine,0,416,376
level-up,32,418,376
machine,0,421,376
machine,0,427,376
level-up,62,428,376
machine,0,430,376
tutor,0,442,376
machine,0,444,376
machine,0,446,376
machine,0,447,376
machine,0,468,376
machine,0,473,376
machine,0,477,376
machine,0,484,376
machine,0,496,376
tutor,0,502,376
machine,0,523,376
machine,0,590,376
machine,0,612,376
tutor,0,673,376
machine,0,693,376
machine,0,706,376
tutor,0,707,376
machine,0,776,376
tutor,0,796,376
tutor,0,797,376
tutor,0,798,376
tutor,0,800,376
machine,0,851,376
machine,0,885,376
machine,0,912,376
machine,0,917,376
tutor,0,5,377
tutor,0,7,377
tutor,0,8,377
tutor,0,9,377
level-up,1,23,377
tutor,0,25,377
tutor,0,29,377
tutor,0,34,377
machine,0,36,377
tutor,0,38,377
level-up,65,63,377
tutor,0,68,377
tutor,0,69,377
machine,0,70,377
machine,0,85,377
tutor,0,86,377
machine,0,87,377
level-up,9,88,377
machine,0,89,377
machine,0,91,377
machine,0,92,377
tutor,0,102,377
machine,0,104,377
tutor,0,111,377
tutor,0,120,377
level-up,1,153,377
machine,0,156,377
tutor,0,157,377
tutor,0,164,377
tutor,0,173,377
level-up,17,174,377
machine,0,182,377
tutor,0,189,377
level-up,49,192,377
level-up,57,199,377
machine,0,201,377
tutor,0,203,377
tutor,0,205,377
tutor,0,207,377
tutor,0,214,377
machine,0,216,377
machine,0,218,377
machine,0,219,377
tutor,0,223,377
machine,0,237,377
machine,0,241,377
tutor,0,244,377
level-up,33,246,377
machine,0,249,377
machine,0,263,377
machine,0,264,377
level-up,25,276,377
machine,0,280,377
machine,0,290,377
machine,0,317,377
machine,0,328,377
level-up,41,334,377
tutor,0,335,377
machine,0,350,377
machine,0,351,377
tutor,0,356,377
level-up,81,359,377
machine,0,363,377
machine,0,374,377
machine,0,397,377
machine,0,408,377
machine,0,409,377
machine,0,411,377
tutor,0,414,377
machine,0,416,377
machine,0,430,377
machine,0,431,377
tutor,0,442,377
level-up,73,444,377
machine,0,446,377
level-up,49,451,377
machine,0,479,377
machine,0,484,377
machine,0,496,377
machine,0,523,377
machine,0,590,377
machine,0,612,377
tutor,0,707,377
machine,0,776,377
tutor,0,800,377
machine,0,851,377
machine,0,912,377
tutor,0,5,378
tutor,0,8,378
tutor,0,9,378
level-up,1,23,378
tutor,0,25,378
tutor,0,29,378
tutor,0,34,378
tutor,0,38,378
machine,0,58,378
machine,0,59,378
level-up,65,63,378
tutor,0,68,378
tutor,0,69,378
machine,0,70,378
machine,0,85,378
tutor,0,86,378
machine,0,87,378
machine,0,89,378
machine,0,92,378
tutor,0,102,378
machine,0,104,378
tutor,0,111,378
tutor,0,120,378
level-up,41,133,378
level-up,1,153,378
machine,0,156,378
tutor,0,157,378
tutor,0,164,378
tutor,0,173,378
level-up,17,174,378
machine,0,182,378
tutor,0,189,378
level-up,49,192,378
level-up,9,196,378
level-up,57,199,378
tutor,0,203,378
tutor,0,205,378
tutor,0,207,378
tutor,0,214,378
machine,0,216,378
machine,0,218,378
machine,0,219,378
tutor,0,223,378
machine,0,237,378
machine,0,240,378
tutor,0,244,378
level-up,33,246,378
machine,0,249,378
machine,0,258,378
machine,0,263,378
machine,0,264,378
level-up,25,276,378
machine,0,280,378
machine,0,290,378
machine,0,317,378
tutor,0,324,378
machine,0,333,378
tutor,0,335,378
machine,0,351,378
tutor,0,356,378
level-up,81,359,378
machine,0,363,378
machine,0,374,378
machine,0,397,378
machine,0,411,378
machine,0,416,378
machine,0,419,378
machine,0,430,378
machine,0,431,378
tutor,0,442,378
level-up,49,451,378
machine,0,484,378
machine,0,496,378
machine,0,523,378
machine,0,524,378
machine,0,590,378
machine,0,612,378
machine,0,694,378
tutor,0,707,378
machine,0,776,378
machine,0,851,378
machine,0,861,378
machine,0,883,378
tutor,0,5,379
tutor,0,8,379
tutor,0,9,379
level-up,1,23,379
tutor,0,25,379
tutor,0,29,379
tutor,0,34,379
machine,0,36,379
tutor,0,38,379
level-up,65,63,379
tutor,0,68,379
tutor,0,69,379
machine,0,70,379
machine,0,85,379
tutor,0,86,379
machine,0,87,379
machine,0,89,379
machine,0,92,379
tutor,0,102,379
machine,0,104,379
tutor,0,111,379
tutor,0,120,379
level-up,41,133,379
level-up,1,153,379
machine,0,156,379
tutor,0,157,379
tutor,0,164,379
tutor,0,173,379
level-up,17,174,379
machine,0,182,379
tutor,0,189,379
level-up,49,192,379
level-up,57,199,379
machine,0,201,379
tutor,0,203,379
tutor,0,205,379
tutor,0,207,379
tutor,0,214,379
machine,0,216,379
machine,0,218,379
machine,0,219,379
tutor,0,223,379
level-up,9,232,379
machine,0,237,379
machine,0,240,379
machine,0,241,379
tutor,0,244,379
level-up,33,246,379
machine,0,249,379
machine,0,263,379
machine,0,264,379
level-up,25,276,379
machine,0,280,379
machine,0,290,379
machine,0,317,379
machine,0,319,379
machine,0,328,379
machine,0,332,379
level-up,41,334,379
tutor,0,335,379
machine,0,351,379
tutor,0,356,379
level-up,81,359,379
machine,0,363,379
machine,0,374,379
tutor,0,393,379
machine,0,397,379
machine,0,411,379
machine,0,416,379
machine,0,421,379
level-up,73,430,379
machine,0,431,379
level-up,73,442,379
machine,0,446,379
level-up,49,451,379
machine,0,468,379
level-up,48,484,379
machine,0,496,379
machine,0,523,379
machine,0,590,379
machine,0,612,379
tutor,0,707,379
machine,0,776,379
tutor,0,796,379
tutor,0,798,379
tutor,0,800,379
machine,0,851,379
machine,0,861,379
machine,0,912,379
machine,0,15,380
machine,0,19,380
tutor,0,34,380
machine,0,36,380
tutor,0,38,380
machine,0,46,380
machine,0,57,380
machine,0,58,380
machine,0,63,380
machine,0,76,380
machine,0,85,380
tutor,0,86,380
machine,0,87,380
machine,0,89,380
machine,0,92,380
level-up,15,93,380
level-up,40,94,380
machine,0,97,380
tutor,0,102,380
machine,0,104,380
level-up,45,105,380
machine,0,113,380
machine,0,115,380
machine,0,127,380
tutor,0,129,380
tutor,0,138,380
machine,0,148,380
level-up,1,149,380
machine,0,156,380
machine,0,161,380
tutor,0,164,380
tutor,0,173,380
machine,0,182,380
tutor,0,189,380
tutor,0,196,380
tutor,0,200,380
machine,0,201,380
tutor,0,203,380
level-up,50,204,380
tutor,0,207,380
tutor,0,210,380
machine,0,211,380
machine,0,213,380
tutor,0,214,380
machine,0,216,380
machine,0,218,380
level-up,15,219,380
level-up,20,225,380
machine,0,226,380
machine,0,237,380
tutor,0,239,380
machine,0,240,380
machine,0,241,380
tutor,0,244,380
machine,0,247,380
machine,0,248,380
machine,0,250,380
machine,0,263,380
level-up,10,270,380
tutor,0,271,380
tutor,0,272,380
level-up,5,273,380
tutor,0,277,380
level-up,30,287,380
machine,0,290,380
machine,0,291,380
level-up,35,296,380
machine,0,311,380
machine,0,314,380
machine,0,332,380
machine,0,337,380
tutor,0,343,380
level-up,25,346,380
machine,0,347,380
machine,0,349,380
machine,0,351,380
machine,0,352,380
machine,0,355,380
level-up,60,361,380
machine,0,363,380
tutor,0,366,380
level-up,50,375,380
tutor,0,387,380
tutor,0,389,380
machine,0,396,380
machine,0,403,380
level-up,70,406,380
machine,0,412,380
machine,0,416,380
machine,0,421,380
machine,0,427,380
level-up,40,428,380
machine,0,432,380
tutor,0,434,380
machine,0,445,380
machine,0,447,380
machine,0,451,380
machine,0,468,380
level-up,75,470,380
machine,0,473,380
machine,0,477,380
tutor,0,478,380
machine,0,496,380
level-up,10,500,380
tutor,0,502,380
level-up,65,505,380
level-up,70,513,380
machine,0,514,380
machine,0,523,380
machine,0,574,380
machine,0,577,380
machine,0,590,380
machine,0,595,380
tutor,0,673,380
machine,0,710,380
machine,0,784,380
tutor,0,799,380
tutor,0,814,380
machine,0,851,380
machine,0,886,380
machine,0,913,380
machine,0,914,380
machine,0,15,381
machine,0,19,381
tutor,0,34,381
machine,0,36,381
tutor,0,38,381
machine,0,46,381
machine,0,57,381
machine,0,58,381
machine,0,63,381
machine,0,76,381
machine,0,85,381
tutor,0,86,381
machine,0,87,381
machine,0,89,381
machine,0,92,381
level-up,15,93,381
level-up,40,94,381
machine,0,97,381
tutor,0,102,381
machine,0,104,381
level-up,45,105,381
machine,0,113,381
machine,0,115,381
machine,0,127,381
tutor,0,129,381
tutor,0,138,381
machine,0,148,381
level-up,1,149,381
machine,0,156,381
machine,0,161,381
tutor,0,164,381
tutor,0,173,381
level-up,25,182,381
tutor,0,189,381
tutor,0,196,381
tutor,0,200,381
machine,0,201,381
tutor,0,203,381
tutor,0,207,381
tutor,0,210,381
machine,0,211,381
machine,0,213,381
tutor,0,214,381
machine,0,216,381
machine,0,218,381
level-up,15,219,381
level-up,20,225,381
machine,0,226,381
machine,0,237,381
tutor,0,239,381
machine,0,240,381
machine,0,241,381
tutor,0,244,381
machine,0,247,381
machine,0,248,381
machine,0,250,381
level-up,5,262,381
machine,0,263,381
level-up,10,270,381
tutor,0,271,381
tutor,0,277,381
level-up,30,287,381
machine,0,290,381
machine,0,291,381
level-up,35,295,381
machine,0,311,381
machine,0,314,381
machine,0,332,381
machine,0,337,381
machine,0,347,381
level-up,50,349,381
machine,0,351,381
machine,0,352,381
machine,0,355,381
machine,0,363,381
tutor,0,366,381
level-up,50,375,381
level-up,5,377,381
tutor,0,387,381
machine,0,396,381
machine,0,403,381
level-up,70,406,381
machine,0,412,381
machine,0,416,381
machine,0,421,381
machine,0,427,381
level-up,40,428,381
machine,0,432,381
tutor,0,434,381
machine,0,445,381
machine,0,447,381
machine,0,451,381
machine,0,468,381
level-up,75,471,381
tutor,0,472,381
machine,0,473,381
level-up,70,477,381
level-up,55,493,381
machine,0,496,381
level-up,10,500,381
tutor,0,502,381
level-up,65,505,381
machine,0,514,381
machine,0,523,381
machine,0,590,381
machine,0,595,381
tutor,0,673,381
machine,0,710,381
machine,0,784,381
